EbayID,Labels
156332,Ebay>Antiques>Sewing_Pre_1930_>Spools_Thread
156330,Ebay>Antiques>Sewing_Pre_1930_>Thimbles
167950,Ebay>Antiques>Sewing_Pre_1930_>Tools_Scissors_Measures
171177,Ebay>Antiques>Sewing_Pre_1930_>PriceGuides_Publications
156331,Ebay>Antiques>Sewing_Pre_1930_>OtherAntiqueSewing
105908,Ebay>Antiques>Silver>SterlingSilver_.925_>AshTrays
163056,Ebay>Antiques>Silver>SterlingSilver_.925_>Bottles_Decanters_Flasks
37991,Ebay>Antiques>Silver>SterlingSilver_.925_>Bowls
37992,Ebay>Antiques>Silver>SterlingSilver_.925_>Boxes
105911,Ebay>Antiques>Silver>SterlingSilver_.925_>Brushes_GroomingSets
20103,Ebay>Antiques>Silver>SterlingSilver_.925_>Candlesticks_Candelabra
105899,Ebay>Antiques>Silver>SterlingSilver_.925_>CardCases
105900,Ebay>Antiques>Silver>SterlingSilver_.925_>Cigarette_VestaCases
163055,Ebay>Antiques>Silver>SterlingSilver_.925_>Creamers_SugarBowls
37993,Ebay>Antiques>Silver>SterlingSilver_.925_>Cups_Goblets
63620,Ebay>Antiques>Silver>SterlingSilver_.925_>Dishes_Coasters
20104,Ebay>Antiques>Silver>SterlingSilver_.925_>Flatware_Silverware
63623,Ebay>Antiques>Silver>SterlingSilver_.925_>Miniatures
113310,Ebay>Antiques>Silver>SterlingSilver_.925_>MustardPots
39440,Ebay>Antiques>Silver>SterlingSilver_.925_>NapkinRings_Clips
37995,Ebay>Antiques>Silver>SterlingSilver_.925_>Pitchers_Jugs
163272,Ebay>Antiques>Silver>SterlingSilver_.925_>Plates_Chargers
39441,Ebay>Antiques>Silver>SterlingSilver_.925_>Platters_Trays
39442,Ebay>Antiques>Silver>SterlingSilver_.925_>Salt_PepperShakers
163273,Ebay>Antiques>Silver>SterlingSilver_.925_>SaltCellars
105914,Ebay>Antiques>Silver>SterlingSilver_.925_>SauceBoats
63621,Ebay>Antiques>Silver>SterlingSilver_.925_>SouvenirSpoons
63622,Ebay>Antiques>Silver>SterlingSilver_.925_>SugarBowls_Tongs
37998,Ebay>Antiques>Silver>SterlingSilver_.925_>Tea_CoffeePots_Sets
107440,Ebay>Antiques>Silver>SterlingSilver_.925_>Thimbles
39443,Ebay>Antiques>Silver>SterlingSilver_.925_>Vases_Urns
107441,Ebay>Antiques>Silver>SterlingSilver_.925_>Vinaigrettes
163271,Ebay>Antiques>Silver>SterlingSilver_.925_>MixedLots
1215,Ebay>Antiques>Silver>SterlingSilver_.925_>OtherAntiqueSterlingSilver
20097,Ebay>Antiques>Silver>CoinSilver_.900_
169269,Ebay>Antiques>Silver>SilverAlloys_.800_.899_
105886,Ebay>Antiques>Silver>Silverplate>AshTrays
163048,Ebay>Antiques>Silver>Silverplate>Baskets
163049,Ebay>Antiques>Silver>Silverplate>Bottles_Decanters_Flasks
37985,Ebay>Antiques>Silver>Silverplate>Bowls
163050,Ebay>Antiques>Silver>Silverplate>ButterDishes
20098,Ebay>Antiques>Silver>Silverplate>Candlesticks_Candelabra
163052,Ebay>Antiques>Silver>Silverplate>Creamers_SugarBowls
37986,Ebay>Antiques>Silver>Silverplate>Cups_Goblets
105889,Ebay>Antiques>Silver>Silverplate>Dishes_Coasters
20099,Ebay>Antiques>Silver>Silverplate>Flatware_Silverware
105894,Ebay>Antiques>Silver>Silverplate>NapkinRings_Clips
39437,Ebay>Antiques>Silver>Silverplate>Pitchers_Jugs
163053,Ebay>Antiques>Silver>Silverplate>Plates_Chargers
39438,Ebay>Antiques>Silver>Silverplate>Platters_Trays
105896,Ebay>Antiques>Silver>Silverplate>SauceBoats
163051,Ebay>Antiques>Silver>Silverplate>SouvenirSpoons
37988,Ebay>Antiques>Silver>Silverplate>Tea_CoffeePots_Sets
39439,Ebay>Antiques>Silver>Silverplate>Vases_Urns
163054,Ebay>Antiques>Silver>Silverplate>MixedLots
1216,Ebay>Antiques>Silver>Silverplate>OtherAntiqueSilverplate
151732,Ebay>Antiques>Silver>Non_U.S.Silver>Asia
151727,Ebay>Antiques>Silver>Non_U.S.Silver>Canada
151729,Ebay>Antiques>Silver>Non_U.S.Silver>France
151730,Ebay>Antiques>Silver>Non_U.S.Silver>Germany
151733,Ebay>Antiques>Silver>Non_U.S.Silver>Mexico
156333,Ebay>Antiques>Silver>Non_U.S.Silver>MiddleEast
151736,Ebay>Antiques>Silver>Non_U.S.Silver>Russia
156334,Ebay>Antiques>Silver>Non_U.S.Silver>Scandinavia
151735,Ebay>Antiques>Silver>Non_U.S.Silver>Spain
151728,Ebay>Antiques>Silver>Non_U.S.Silver>UnitedKingdom
156335,Ebay>Antiques>Silver>Non_U.S.Silver>Unknown
151737,Ebay>Antiques>Silver>Non_U.S.Silver>OtherAntiqueNon_U.S.Silver
169270,Ebay>Antiques>Silver>Unknown
171168,Ebay>Antiques>Silver>PriceGuides_Publications
22608,Ebay>Antiques>ReproductionAntiques
12,Ebay>Antiques>OtherAntiques
28009,Ebay>Art>ArtPosters
552,Ebay>Art>ArtDrawings
2211,Ebay>Art>ArtPhotographs
360,Ebay>Art>ArtPrints
553,Ebay>Art>ArtSculptures
357,Ebay>Art>FolkArt_IndigenousArt
554,Ebay>Art>MixedMediaArt_CollageArt
551,Ebay>Art>Paintings
156196,Ebay>Art>TextileArt_FiberArt
20158,Ebay>Art>OtherArt
20413,Ebay>Baby>BabyGear>ActivityCenters
19069,Ebay>Baby>BabyGear>BabyGyms_PlayMats
117032,Ebay>Baby>BabyGear>BabyJumpingExercisers
2990,Ebay>Baby>BabyGear>BabySwings
117034,Ebay>Baby>BabyGear>Bouncers_VibratingChairs
2988,Ebay>Baby>BabyGear>Playpens_PlayYards
117033,Ebay>Baby>BabyGear>PlayShades_Tents
134282,Ebay>Baby>BabyGear>Walkers
100224,Ebay>Baby>BabyGear>OtherBabyGear
20435,Ebay>Baby>BabySafety_Health>BabyMonitors
117027,Ebay>Baby>BabySafety_Health>BabyProofing>BabyLocks_Latches
162184,Ebay>Baby>BabySafety_Health>BabyProofing>Corner_EdgeCushions
134764,Ebay>Baby>BabySafety_Health>BabyProofing>OutletCovers
106803,Ebay>Baby>BabySafety_Health>BabyProofing>StoveGuards
20434,Ebay>Baby>BabySafety_Health>BabyProofing>OtherBabyProofing
117026,Ebay>Baby>BabySafety_Health>BabyThermometers
162183,Ebay>Baby>BabySafety_Health>BedRails
134762,Ebay>Baby>BabySafety_Health>CarWindowSigns_Decals
184343,Ebay>Baby>BabySafety_Health>HearingProtectionEarmuffs
117029,Ebay>Baby>BabySafety_Health>SafetyGates
73470,Ebay>Baby>BabySafety_Health>ShoppingCartCovers
134761,Ebay>Baby>BabySafety_Health>ToddlerSafetyHarnesses
20436,Ebay>Baby>BabySafety_Health>OtherBabySafety_Health
117016,Ebay>Baby>Bathing_Grooming>BabyScales
113814,Ebay>Baby>Bathing_Grooming>BathTubs
162024,Ebay>Baby>Bathing_Grooming>BathTubSeats_Rings
100221,Ebay>Baby>Bathing_Grooming>BathingAccessories
134756,Ebay>Baby>Bathing_Grooming>GiftSets
45452,Ebay>Baby>Bathing_Grooming>Health_Grooming
82563,Ebay>Baby>Bathing_Grooming>Shampoos_Soaps
20398,Ebay>Baby>Bathing_Grooming>SkinCare
45453,Ebay>Baby>Bathing_Grooming>Towels_Washcloths
45454,Ebay>Baby>Bathing_Grooming>OtherBabyBathing_Grooming
66694,Ebay>Baby>CarSafetySeats>Boosterto80lbs
66693,Ebay>Baby>CarSafetySeats>CarSeatAccessories
66695,Ebay>Baby>CarSafetySeats>ConvertibleCarSeat5_40lbs
66696,Ebay>Baby>CarSafetySeats>InfantCarSeat5_20lbs
117030,Ebay>Baby>CarSafetySeats>InfantHeadSupport
2987,Ebay>Baby>CarSafetySeats>OtherCarSafetySeats
100982,Ebay>Baby>Carriers_Slings_Backpacks
117017,Ebay>Baby>Diapering>BabyWipeWarmers
45456,Ebay>Baby>Diapering>BabyWipes
66674,Ebay>Baby>Diapering>ChangingPads_Covers
146531,Ebay>Baby>Diapering>ClothDiapers
15558,Ebay>Baby>Diapering>DiaperBags
117018,Ebay>Baby>Diapering>DiaperCakes
162036,Ebay>Baby>Diapering>DiaperCoupons
26267,Ebay>Baby>Diapering>DiaperCovers
20397,Ebay>Baby>Diapering>DiaperDisposal
134758,Ebay>Baby>Diapering>DiaperStackers
15559,Ebay>Baby>Diapering>DisposableDiapers
100222,Ebay>Baby>Diapering>SwimDiapers
20399,Ebay>Baby>Diapering>OtherDiapering
20408,Ebay>Baby>Feeding>BabyBibs_BurpCloths
162034,Ebay>Baby>Feeding>BabyFood
134276,Ebay>Baby>Feeding>BoosterChairs
20402,Ebay>Baby>Feeding>BottleFeeding>BabyBottles
106777,Ebay>Baby>Feeding>BottleFeeding>BottleBags
184345,Ebay>Baby>Feeding>BottleFeeding>BottleBrushes
184346,Ebay>Baby>Feeding>BottleFeeding>BottleDryingRacks
162035,Ebay>Baby>Feeding>BottleFeeding>BottleNipples
106789,Ebay>Baby>Feeding>BottleFeeding>BottleSterilizers
20403,Ebay>Baby>Feeding>BottleFeeding>Formula
82228,Ebay>Baby>Feeding>BottleFeeding>FormulaCoupons
184347,Ebay>Baby>Feeding>BottleFeeding>FormulaDispensers
184348,Ebay>Baby>Feeding>BottleFeeding>Sterilizing_CleaningSupplies
184349,Ebay>Baby>Feeding>BottleFeeding>OtherBottleFeeding
20404,Ebay>Baby>Feeding>Bottle_FoodWarmers
23591,Ebay>Baby>Feeding>Breastfeeding_Nursing>ElectricBreastPumps
157253,Ebay>Baby>Feeding>Breastfeeding_Nursing>ManualBreastPumps
184350,Ebay>Baby>Feeding>Breastfeeding_Nursing>BreastPumpParts
168751,Ebay>Baby>Feeding>Breastfeeding_Nursing>BreastMilkStorage
160065,Ebay>Baby>Feeding>Breastfeeding_Nursing>FeedingPillows_Covers
168752,Ebay>Baby>Feeding>Breastfeeding_Nursing>NippleShields_Protectors
184340,Ebay>Baby>Feeding>Breastfeeding_Nursing>NursingCovers_Blankets
106766,Ebay>Baby>Feeding>Breastfeeding_Nursing>NursingPads
19732,Ebay>Baby>Feeding>Breastfeeding_Nursing>OtherBreastfeedingSupplies
184341,Ebay>Baby>Feeding>Cups_Dishes_Utensils>Bowls_Plates
117387,Ebay>Baby>Feeding>Cups_Dishes_Utensils>SippyCups_Mugs
117385,Ebay>Baby>Feeding>Cups_Dishes_Utensils>Utensils
117386,Ebay>Baby>Feeding>Cups_Dishes_Utensils>FeedingSets
106776,Ebay>Baby>Feeding>Cups_Dishes_Utensils>OtherBabyDishes
32866,Ebay>Baby>Feeding>FoodGrinders_Blenders
2986,Ebay>Baby>Feeding>HighChairs
32872,Ebay>Baby>Feeding>Pacifiers_Soothers
162032,Ebay>Baby>Feeding>PacifierClips_Cases
121627,Ebay>Baby>Feeding>Teethers
20405,Ebay>Baby>Feeding>OtherBabyFeeding
117389,Ebay>Baby>Keepsakes_BabyAnnouncements>BabyBooks_Albums
117390,Ebay>Baby>Keepsakes_BabyAnnouncements>BabyBoxes
117392,Ebay>Baby>Keepsakes_BabyAnnouncements>BabyPictureFrames
117391,Ebay>Baby>Keepsakes_BabyAnnouncements>BirthAnnouncements_Cards
162037,Ebay>Baby>Keepsakes_BabyAnnouncements>HandprintKits
162038,Ebay>Baby>Keepsakes_BabyAnnouncements>ToothFairyPillows
146532,Ebay>Baby>Keepsakes_BabyAnnouncements>OtherBabyKeepsakes
162040,Ebay>Baby>NurseryBedding>NurseryBeddingSets
180907,Ebay>Baby>NurseryBedding>BedPillows
3081,Ebay>Baby>NurseryBedding>Blankets_Throws
20417,Ebay>Baby>NurseryBedding>Bumpers
180905,Ebay>Baby>NurseryBedding>Canopies_Netting
52345,Ebay>Baby>NurseryBedding>Cribskirts_DustRuffles
180906,Ebay>Baby>NurseryBedding>DecorativeNurseryPillows
134278,Ebay>Baby>NurseryBedding>DuvetCovers_Sets
18646,Ebay>Baby>NurseryBedding>DuvetInserts
162041,Ebay>Baby>NurseryBedding>MattressPads_Covers
124327,Ebay>Baby>NurseryBedding>Pillowcases_Shams
180908,Ebay>Baby>NurseryBedding>Quilts_Coverlets
180909,Ebay>Baby>NurseryBedding>Sheets_Sets
100989,Ebay>Baby>NurseryBedding>SleepingBags_Sleepsacks
20421,Ebay>Baby>NurseryBedding>OtherNurseryBedding
117398,Ebay>Baby>NurseryDécor>Boxes_Storage
20428,Ebay>Baby>NurseryDécor>Lamps_Shades
37632,Ebay>Baby>NurseryDécor>Mats_Rugs
20429,Ebay>Baby>NurseryDécor>Mobiles
121153,Ebay>Baby>NurseryDécor>NightLights
33235,Ebay>Baby>NurseryDécor>PictureFrames
37634,Ebay>Baby>NurseryDécor>WallDécor>Art_Prints
180505,Ebay>Baby>NurseryDécor>WallDécor>WallDecals_VinylArt
37635,Ebay>Baby>NurseryDécor>WallDécor>WallHangings
37636,Ebay>Baby>NurseryDécor>WallDécor>WallpaperBorders
20430,Ebay>Baby>NurseryDécor>WallDécor>OtherNurseryWallDécor
146534,Ebay>Baby>NurseryDécor>WallLetters
20431,Ebay>Baby>NurseryDécor>WindowTreatments
98473,Ebay>Baby>NurseryDécor>OtherNurseryDécor
121152,Ebay>Baby>NurseryFurniture>BedsideSleepers
134279,Ebay>Baby>NurseryFurniture>BabyDressers
20423,Ebay>Baby>NurseryFurniture>Bassinets_Cradles
20424,Ebay>Baby>NurseryFurniture>ChangingTables
2985,Ebay>Baby>NurseryFurniture>Cribs
117035,Ebay>Baby>NurseryFurniture>CribMattresses
94931,Ebay>Baby>NurseryFurniture>MosesBaskets
20425,Ebay>Baby>NurseryFurniture>NurseryFurnitureSets
66690,Ebay>Baby>NurseryFurniture>Rockers_Gliders
20426,Ebay>Baby>NurseryFurniture>OtherNurseryFurniture
37631,Ebay>Baby>PottyTraining
66700,Ebay>Baby>Strollers_Accessories>Strollers
180912,Ebay>Baby>Strollers_Accessories>StrollerAccessories>Bassinets
116554,Ebay>Baby>Strollers_Accessories>StrollerAccessories>Covers_Canopies_Umbrellas
180913,Ebay>Baby>Strollers_Accessories>StrollerAccessories>CupHolders_SnackTrays
116553,Ebay>Baby>Strollers_Accessories>StrollerAccessories>Footmuffs
180914,Ebay>Baby>Strollers_Accessories>StrollerAccessories>Hooks
180915,Ebay>Baby>Strollers_Accessories>StrollerAccessories>Organizers_Nets
180916,Ebay>Baby>Strollers_Accessories>StrollerAccessories>SeatLiners
112378,Ebay>Baby>Strollers_Accessories>StrollerAccessories>StrollerBoards
180917,Ebay>Baby>Strollers_Accessories>StrollerAccessories>OtherStrollerAccessories
121634,Ebay>Baby>Strollers_Accessories>StrollerParts
2989,Ebay>Baby>Strollers_Accessories>OtherStrollers
100225,Ebay>Baby>ToysforBaby>Blocks_Sorters
100226,Ebay>Baby>ToysforBaby>CribToys
100227,Ebay>Baby>ToysforBaby>DevelopmentalBabyToys
131084,Ebay>Baby>ToysforBaby>PlushBabyToys
131081,Ebay>Baby>ToysforBaby>Rattles
179013,Ebay>Baby>ToysforBaby>OtherToysforBaby
1261,Ebay>Baby>OtherBaby
48757,Ebay>Baby>WholesaleLots
45111,Ebay>Books>Accessories>AddressBooks
45112,Ebay>Books>Accessories>BlankDiaries_Journals
45113,Ebay>Books>Accessories>BookCovers
120869,Ebay>Books>Accessories>BookLights
48831,Ebay>Books>Accessories>BookPlates
162028,Ebay>Books>Accessories>BookStands_Holders
162026,Ebay>Books>Accessories>Bookends
45114,Ebay>Books>Accessories>Bookmarks
45115,Ebay>Books>Accessories>OtherBookAccessories
29223,Ebay>Books>Antiquarian_Collectible
29792,Ebay>Books>Audiobooks
118255,Ebay>Books>Catalogs>Agriculture
118256,Ebay>Books>Catalogs>Art_Exhibitions
118257,Ebay>Books>Catalogs>Auction
118258,Ebay>Books>Catalogs>Clothing_Fashion
118259,Ebay>Books>Catalogs>DepartmentStores
162029,Ebay>Books>Catalogs>Music_Instruments
162030,Ebay>Books>Catalogs>OwnersManuals
162031,Ebay>Books>Catalogs>Toys_Hobbies
616,Ebay>Books>Catalogs>OtherCatalogs
171220,Ebay>Books>Children_YoungAdults>ChildrensFiction
171276,Ebay>Books>Children_YoungAdults>ChildrensPictureBooks
171210,Ebay>Books>Children_YoungAdults>Children_YANon_Fiction
171222,Ebay>Books>Children_YoungAdults>YoungAdultFiction
279,Ebay>Books>Children_YoungAdults>OtherChildren_YoungAdults
11104,Ebay>Books>Cookbooks
171228,Ebay>Books>Fiction_Literature
280,Ebay>Books>MagazineBackIssues
171243,Ebay>Books>Nonfiction
2228,Ebay>Books>Textbooks_Education
42939,Ebay>Books>Wholesale_BulkLots>Audiobooks
46753,Ebay>Books>Wholesale_BulkLots>Books>Upto5Items
52541,Ebay>Books>Wholesale_BulkLots>Books>6_10Items
40173,Ebay>Books>Wholesale_BulkLots>Books>11_50Items
52542,Ebay>Books>Wholesale_BulkLots>Books>51_100Items
40174,Ebay>Books>Wholesale_BulkLots>Books>101_500
46759,Ebay>Books>Wholesale_BulkLots>Books>Morethan500
52543,Ebay>Books>Wholesale_BulkLots>Magazines
26185,Ebay>Books>Wholesale_BulkLots>OtherWholesaleBooks
268,Ebay>Books>OtherBooks
109475,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>AdhesiveTapes
183857,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Glues_Epoxies_Cements>Multi_ComponentEpoxies
183968,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Glues_Epoxies_Cements>HotGlueSticks
184079,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Glues_Epoxies_Cements>LiquidGlues_Cements
184190,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Glues_Epoxies_Cements>SprayAdhesives
184293,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Glues_Epoxies_Cements>ConductiveWireGluePastes
184315,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Caulks_Sealants_Removers>Caulks_Sealants
184326,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Caulks_Sealants_Removers>Threadlockers
183747,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Caulks_Sealants_Removers>Liquid_SprayCaulkRemovers
183758,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Caulks_Sealants_Removers>CaulkingTips_Caps
183769,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>Caulks_Sealants_Removers>CaulkRemovingTools
183791,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>AdhesiveGuns_Dispensers>GlueGuns
183802,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>AdhesiveGuns_Dispensers>CaulkGuns
183813,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>AdhesiveGuns_Dispensers>GlueDispensingSyringes
183824,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>AdhesiveGuns_Dispensers>GlueSyringeTips
183835,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>AdhesiveGuns_Dispensers>HotGlueDispensers
183846,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>AdhesiveGuns_Dispensers>TapeGuns_Dispensers
183858,Ebay>Business_Industrial>Adhesives_Sealants_Tapes>AdhesiveGuns_Dispensers>SolderPasteDispensers
61788,Ebay>Business_Industrial>Agriculture_Forestry>ForestryEquipment_Supplies>Equipment
57111,Ebay>Business_Industrial>Agriculture_Forestry>ForestryEquipment_Supplies>Supplies_Tools
61790,Ebay>Business_Industrial>Agriculture_Forestry>ForestryEquipment_Supplies>OtherForestryEquipment
159685,Ebay>Business_Industrial>Agriculture_Forestry>GPS_GuidanceEquipment
113991,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>AnimalFeed
53059,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>AnimalHealth_Veterinary
46527,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>Beekeeping
46531,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>BeefCattle
46528,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>DairyCattle
46529,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>Fencing
61586,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>Horse
66901,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>Pig_Hog
46532,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>Poultry
56976,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>Sheep_Goat
11751,Ebay>Business_Industrial>Agriculture_Forestry>LivestockSupplies>OtherLivestockSupplies
1269,Ebay>Business_Industrial>Agriculture_Forestry>OtherAgriculture_Forestry
45013,Ebay>Business_Industrial>Agriculture_Forestry>WholesaleLots
181708,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCProcessors
181709,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>HMI_OpenInterfacePanels
181710,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCCables
181711,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCChassis
181712,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCSoftware
181714,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCInput_OutputModules
181715,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>CounterModules
181716,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCDataAcquisitionModules
181717,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCEthernet_Communication
181718,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCMemoryModules
181719,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCPositioningModules
181720,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCPowerSupplies
181721,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCRedundancyModules
181722,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCServoControlModules
181723,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>PLCTemperatureModules
181724,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>TimerModules
181725,Ebay>Business_Industrial>Automation_Motors_Drives>ControlSystems_PLCs>PLCPeripheralModules>OtherPLCPeripheralModules
42894,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Drives_MotorControls>GeneralPurposeACDrives
78190,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Drives_MotorControls>GeneralPurposeDCDrives
78191,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Drives_MotorControls>ServoDrives_Amplifiers
71393,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Drives_MotorControls>SpeedControls
71394,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Drives_MotorControls>StepperControls_Drives
78192,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Drives_MotorControls>VariableFrequencyDrives
78193,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Drives_MotorControls>OtherMotorControls
181699,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Starters>CombinationStarters
181700,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Starters>FullVoltage_DOL_Starters
181707,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Starters>ManualStarters
181701,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Starters>Multi_SpeedStarters
181702,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Starters>ReducedVoltage_SoftStarters
181704,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Starters>StarterMounts_Enclosures
181705,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Starters>StarterParts_Accessories
181706,Ebay>Business_Industrial>Automation_Motors_Drives>Drives_Starters>Starters>OtherStarters
181731,Ebay>Business_Industrial>Automation_Motors_Drives>ElectricMotors>DefinitePurposeMotors
181732,Ebay>Business_Industrial>Automation_Motors_Drives>ElectricMotors>GeneralPurposeMotors
65452,Ebay>Business_Industrial>Automation_Motors_Drives>ElectricMotors>Gearmotors
9723,Ebay>Business_Industrial>Automation_Motors_Drives>ElectricMotors>StepperMotors
124603,Ebay>Business_Industrial>Automation_Motors_Drives>ElectricMotors>ServoMotors
181733,Ebay>Business_Industrial>Automation_Motors_Drives>ElectricMotors>VibrationMotors
181734,Ebay>Business_Industrial>Automation_Motors_Drives>ElectricMotors>ElectricMotorParts_Accessories
50924,Ebay>Business_Industrial>Automation_Motors_Drives>IndustrialRoboticArms
181750,Ebay>Business_Industrial>Automation_Motors_Drives>MechanicalPowerTransmission>Bearings_Bushings>Ball_RollerBearings
181751,Ebay>Business_Industrial>Automation_Motors_Drives>MechanicalPowerTransmission>Bearings_Bushings>Bushings_PlainBearings
